collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,collision_ffb_challenge_received_count,collision_ffb_challenge_age_sec,collision_ffb_challenge_session_id,collision_ffb_challenge_token,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
510,1,1,CLEAR,0,0.0,off,no_alert,,,,,,511,17.018618,1473510.655117525,18.308285919949412
511,1,1,CLEAR,0,0.0,off,no_alert,,,,,,512,17.04926,1473510.688974405,18.34214279986918
512,1,1,CLEAR,0,0.0,off,no_alert,,,,,,513,17.081706,1473510.72282218,18.375990574946627
513,1,1,CLEAR,0,0.0,off,no_alert,,,,,,514,17.118712,1473510.7566288,18.409797194879502
514,1,1,CLEAR,0,0.0,off,no_alert,,,,,,515,17.149722,1473510.790573653,18.44374204799533
515,1,1,CLEAR,0,0.0,off,no_alert,,,,,,516,17.181466,1473510.824597461,18.477765855845064
516,1,1,CLEAR,0,0.0,off,no_alert,,,,,,517,17.218217,1473510.858596798,18.51176519296132
517,1,1,CLEAR,0,0.0,off,no_alert,,,,,,518,17.251566,1473510.892421262,18.545589657034725
518,1,1,CLEAR,0,0.0,off,no_alert,,,,,,519,17.282317,1473510.926310224,18.579478618921712
519,1,1,CLEAR,0,0.0,off,no_alert,,,,,,520,17.319071,1473510.96016012,18.613328514853492
520,1,1,CLEAR,0,0.0,off,no_alert,,,,,,521,17.349181,1473510.994010639,18.647179033840075
521,1,1,CLEAR,0,0.0,off,no_alert,,,,,,522,17.381587,1473511.02785472,18.68102311482653
522,1,1,CLEAR,0,0.0,off,no_alert,,,,,,523,17.419375,1473511.061680159,18.71484855399467
523,1,1,CLEAR,0,0.0,off,no_alert,,,,,,524,17.452121,1473511.095583995,18.748752390034497
524,1,1,CLEAR,0,0.0,off,no_alert,,,,,,525,17.484957,1473511.129398552,18.782566946931183
525,1,1,CLEAR,0,0.0,off,no_alert,,,,,,526,17.518643,1473511.16320675,18.81637514499016
526,1,1,CLEAR,0,0.0,off,no_alert,,,,,,527,17.549866,1473511.197010031,18.850178425898775
527,1,1,CLEAR,0,0.0,off,no_alert,,,,,,528,17.581712,1473511.230845344,18.884013738948852
528,1,1,CLEAR,0,0.0,off,no_alert,,,,,,529,17.614454,1473511.264581237,18.917749631917104
529,1,1,CLEAR,0,0.0,off,no_alert,,,,,,530,17.649927,1473511.298307279,18.951475673820823
530,1,1,CLEAR,0,0.0,off,no_alert,,,,,,531,17.681671,1473511.332179668,18.985348062822595
531,1,1,CLEAR,0,0.0,off,no_alert,,,,,,532,17.713712,1473511.366065438,19.01923383283429
532,1,1,CLEAR,0,0.0,off,no_alert,,,,,,533,17.749477,1473511.399896826,19.053065220825374
533,1,1,CLEAR,0,0.0,off,no_alert,,,,,,534,17.782334,1473511.433827631,19.086996025871485
534,1,1,CLEAR,0,0.0,off,no_alert,,,,,,535,17.8163,1473511.467675602,19.120843996992335
535,1,1,CLEAR,0,0.0,off,no_alert,,,,,,536,17.850091,1473511.501543611,19.154712005984038
536,1,1,CLEAR,0,0.0,off,no_alert,,,,,,537,17.881588,1473511.535345792,19.188514187000692
537,1,1,CLEAR,0,0.0,off,no_alert,,,,,,538,17.91426,1473511.569166641,19.222335035912693
538,1,1,CLEAR,0,0.0,off,no_alert,,,,,,539,17.949855,1473511.603061642,19.256230036960915
539,1,1,CLEAR,0,0.0,off,no_alert,,,,,,540,17.982329,1473511.636914674,19.290083068888634
540,1,1,CLEAR,0,0.0,off,no_alert,,,,,,541,18.014022,1473511.670817383,19.323985778028145
541,1,1,CLEAR,0,0.0,off,no_alert,,,,,,542,18.050049,1473511.704857508,19.35802590288222
542,1,1,CLEAR,0,0.0,off,no_alert,,,,,,543,18.082922,1473511.739023648,19.392192042898387
543,1,1,CLEAR,0,0.0,off,no_alert,,,,,,544,18.116523,1473511.77302747,19.426195865031332
544,1,1,CLEAR,0,0.0,off,no_alert,,,,,,545,18.149592,1473511.806850179,19.460018574027345
545,1,1,CLEAR,0,0.0,off,no_alert,,,,,,546,18.182366,1473511.840873706,19.494042100850493
546,1,1,CLEAR,0,0.0,off,no_alert,,,,,,547,18.214061,1473511.874984246,19.528152640908957
547,1,1,CLEAR,0,0.0,off,no_alert,,,,,,548,18.250947,1473511.90899755,19.562165944837034
548,1,1,CLEAR,0,0.0,off,no_alert,,,,,,549,18.281591,1473511.943186357,19.596354751847684
549,1,1,CLEAR,0,0.0,off,no_alert,,,,,,550,18.313994,1473511.977178838,19.630347233032808
550,1,1,CLEAR,0,0.0,off,no_alert,,,,,,551,18.349958,1473512.011045439,19.66421383386478
551,1,1,CLEAR,0,0.0,off,no_alert,,,,,,552,18.381845,1473512.044859084,19.698027478996664
552,1,1,CLEAR,0,0.0,off,no_alert,,,,,,553,18.413909,1473512.078606601,19.7317749960348
553,1,1,CLEAR,0,0.0,off,no_alert,,,,,,554,18.449725,1473512.112314476,19.765482870861888
554,1,1,CLEAR,0,0.0,off,no_alert,,,,,,555,18.481139,1473512.146122649,19.799291044007987
555,1,1,CLEAR,0,0.0,off,no_alert,,,,,,556,18.513698,1473512.179942069,19.833110464038327
556,1,1,CLEAR,0,0.0,off,no_alert,,,,,,557,18.549862,1473512.213752897,19.866921291919425
557,1,1,CLEAR,0,0.0,off,no_alert,,,,,,558,18.581754,1473512.247695468,19.900863862829283
558,1,1,CLEAR,0,0.0,off,no_alert,,,,,,559,18.614107,1473512.281675796,19.9348441909533
559,1,1,CLEAR,0,0.0,off,no_alert,,,,,,560,18.650106,1473512.315361716,19.968530111014843
560,1,1,CLEAR,0,0.0,off,no_alert,,,,,,561,18.684219,1473512.34907429,20.00224268482998
561,1,1,CLEAR,0,0.0,off,no_alert,,,,,,562,18.715909,1473512.382861286,20.036029680864885
562,1,1,CLEAR,0,0.0,off,no_alert,,,,,,563,18.749793,1473512.416729925,20.06989831989631
563,1,1,CLEAR,0,0.0,off,no_alert,,,,,,564,18.782252,1473512.450674827,20.103843221906573
564,1,1,CLEAR,0,0.0,off,no_alert,,,,,,565,18.818159,1473512.484516849,20.137685243971646
565,1,1,CLEAR,0,0.0,off,no_alert,,,,,,566,18.850361,1473512.51843788,20.171606275020167
566,1,1,CLEAR,0,0.0,off,no_alert,,,,,,567,18.88274,1473512.552243866,20.2054122609552
567,1,1,CLEAR,0,0.0,off,no_alert,,,,,,568,18.91647,1473512.586062442,20.239230836974457
568,1,1,CLEAR,0,0.0,off,no_alert,,,,,,569,18.951118,1473512.61985761,20.273026004899293
569,1,1,CLEAR,0,0.0,off,no_alert,,,,,,570,18.981377,1473512.653686119,20.30685451393947
570,1,1,CLEAR,0,0.0,off,no_alert,,,,,,571,19.016834,1473512.687618665,20.340787059860304
571,1,1,CLEAR,0,0.0,off,no_alert,,,,,,572,19.053534,1473512.72150745,20.374675845028833
572,1,1,CLEAR,0,0.0,off,no_alert,,,,,,573,19.083516,1473512.755503539,20.40867193392478
573,1,1,CLEAR,0,0.0,off,no_alert,,,,,,574,19.114917,1473512.789563248,20.442731642862782
574,1,1,CLEAR,0,0.0,off,no_alert,,,,,,575,19.151129,1473512.823468369,20.47663676389493
575,1,1,CLEAR,0,0.0,off,no_alert,,,,,,576,19.182957,1473512.857349374,20.5105177690275
576,1,1,CLEAR,0,0.0,off,no_alert,,,,,,577,19.215832,1473512.891306491,20.54447488603182
577,1,1,CLEAR,0,0.0,off,no_alert,,,,,,578,19.251146,1473512.925360544,20.578528938814998
578,1,1,CLEAR,0,0.0,off,no_alert,,,,,,579,19.282441,1473512.959494951,20.61266334587708
579,1,1,CLEAR,0,0.0,off,no_alert,,,,,,580,19.315461,1473512.993337713,20.64650610787794
580,1,1,CLEAR,0,0.0,off,no_alert,,,,,,581,19.349591,1473513.027198715,20.680367109831423
581,1,1,CLEAR,0,0.0,off,no_alert,,,,,,582,19.384135,1473513.061049018,20.714217412984
582,1,1,CLEAR,0,0.0,off,no_alert,,,,,,583,19.417622,1473513.094883886,20.748052280861884
583,1,1,CLEAR,0,0.0,off,no_alert,,,,,,584,19.453239,1473513.128780355,20.781948749907315
584,1,1,CLEAR,0,0.0,off,no_alert,,,,,,585,19.48567,1473513.162632366,20.815800760872662
585,1,1,CLEAR,0,0.0,off,no_alert,,,,,,586,19.517248,1473513.196446528,20.849614922888577
586,1,1,CLEAR,0,0.0,off,no_alert,,,,,,587,19.553885,1473513.230268402,20.8834367969539
587,1,1,CLEAR,0,0.0,off,no_alert,,,,,,588,19.58484,1473513.264221288,20.917389682959765
588,1,1,CLEAR,0,0.0,off,no_alert,,,,,,589,19.617963,1473513.298163393,20.951331787975505
589,1,1,CLEAR,0,0.0,off,no_alert,,,,,,590,19.654016,1473513.33204422,20.985212614992633
590,1,1,CLEAR,0,0.0,off,no_alert,,,,,,591,19.683621,1473513.365907973,21.01907636784017
591,1,1,CLEAR,0,0.0,off,no_alert,,,,,,592,19.717953,1473513.399761822,21.05293021700345
592,1,1,CLEAR,0,0.0,off,no_alert,,,,,,593,19.749523,1473513.433459539,21.086627933895215
593,1,1,CLEAR,0,0.0,off,no_alert,,,,,,594,19.783148,1473513.467310566,21.120478960918263
594,1,1,CLEAR,0,0.0,off,no_alert,,,,,,595,19.817793,1473513.501317059,21.15448545385152
595,1,1,CLEAR,0,0.0,off,no_alert,,,,,,596,19.853561,1473513.535087536,21.18825593101792
596,1,1,CLEAR,0,0.0,off,no_alert,,,,,,597,19.882064,1473513.568966001,21.22213439596817
597,1,1,CLEAR,0,0.0,off,no_alert,,,,,,598,19.918464,1473513.602835156,21.2560035509523
598,1,1,CLEAR,0,0.0,off,no_alert,,,,,,599,19.952813,1473513.636652417,21.289820811944082
599,1,1,CLEAR,0,0.0,off,no_alert,,,,,,600,19.98556,1473513.670473509,21.323641903931275
600,1,1,CLEAR,0,0.0,off,no_alert,,,,,,601,20.020023,1473513.704284216,21.35745261097327
601,1,1,CLEAR,0,0.0,off,no_alert,,,,,,602,20.054107,1473513.738143222,21.391311616869643
602,1,1,CLEAR,0,0.0,off,no_alert,,,,,,603,20.087271,1473513.771993586,21.425161981023848
603,1,1,CLEAR,0,0.0,off,no_alert,,,,,,604,20.117666,1473513.80586359,21.459031984908506
604,1,1,CLEAR,0,0.0,off,no_alert,,,,,,605,20.154682,1473513.839736172,21.49290456692688
605,1,1,CLEAR,0,0.0,off,no_alert,,,,,,606,20.185458,1473513.87372895,21.526897344971076
606,1,1,CLEAR,0,0.0,off,no_alert,,,,,,607,20.218356,1473513.907643798,21.560812192969024
607,1,1,CLEAR,0,0.0,off,no_alert,,,,,,608,20.25259,1473513.941543934,21.59471232886426
608,1,1,CLEAR,0,0.0,off,no_alert,,,,,,609,20.283822,1473513.975268098,21.62843649298884
609,1,1,CLEAR,0,0.0,off,no_alert,,,,,,610,20.31601,1473514.009074866,21.662243261002004
610,1,1,CLEAR,0,0.0,off,no_alert,,,,,,611,20.352874,1473514.042958107,21.696126502007246
611,1,1,CLEAR,0,0.0,off,no_alert,,,,,,612,20.383729,1473514.076834712,21.730003106873482
612,1,1,CLEAR,0,0.0,off,no_alert,,,,,,613,20.417977,1473514.110700197,21.76386859198101
613,1,1,CLEAR,0,0.0,off,no_alert,,,,,,614,20.453375,1473514.144547187,21.797715581953526
614,1,1,CLEAR,0,0.0,off,no_alert,,,,,,615,20.485412,1473514.178392753,21.831561147933826
615,1,1,CLEAR,0,0.0,off,no_alert,,,,,,616,20.517055,1473514.212213922,21.86538231698796
616,1,1,CLEAR,0,0.0,off,no_alert,,,,,,617,20.556759,1473514.246037178,21.899205572903156
617,1,1,CLEAR,0,0.0,off,no_alert,,,,,,618,20.586473,1473514.279906112,21.933074506931007
618,1,1,CLEAR,0,0.0,off,no_alert,,,,,,619,20.626496,1473514.313773915,21.96694230986759
619,1,1,CLEAR,0,0.0,off,no_alert,,,,,,620,20.659532,1473514.347620554,22.000788948964328
620,1,1,CLEAR,0,0.0,off,no_alert,,,,,,621,20.687879,1473514.381470281,22.03463867586106
621,1,1,CLEAR,0,0.0,off,no_alert,,,,,,622,20.721039,1473514.415272292,22.068440686911345
622,1,1,CLEAR,0,0.0,off,no_alert,,,,,,623,20.757572,1473514.44909677,22.102265164954588
623,1,1,CLEAR,0,0.0,off,no_alert,,,,,,624,20.785805,1473514.482942765,22.136111160041764
624,1,1,CLEAR,0,0.0,off,no_alert,,,,,,625,20.820753,1473514.516701416,22.16986981104128
625,1,1,CLEAR,0,0.0,off,no_alert,,,,,,626,20.855349,1473514.550453091,22.20362148596905
626,1,1,CLEAR,0,0.0,off,no_alert,,,,,,627,20.884824,1473514.584257445,22.237425839994103
627,1,1,CLEAR,0,0.0,off,no_alert,,,,,,628,20.917583,1473514.618061896,22.2712302908767
628,1,1,CLEAR,0,0.0,off,no_alert,,,,,,629,20.954874,1473514.65195313,22.30512152495794
629,1,1,CLEAR,0,0.0,off,no_alert,,,,,,,,1473514.690269294,22.343438338954
